t,trust,state,hpl_op,hpl_dalc,est_x,est_y,est_z,gt_x,gt_y,gt_z,herr
22.088000,0.3000,INERTIAL,0.1398,0.3848,0.0058,-1.3777,0.6489,1.3686,0.0043,0.6900,nan
22.092000,0.3000,INERTIAL,0.1398,0.3848,0.0058,-1.3831,0.6499,1.3686,0.0043,0.6900,nan
22.096000,0.3000,INERTIAL,0.1398,0.3848,0.0057,-1.3889,0.6519,1.3686,0.0043,0.6900,nan
22.100000,0.3000,INERTIAL,0.1413,0.3889,0.0058,-1.3943,0.6529,1.3957,0.0044,0.6955,nan
22.108000,0.3000,INERTIAL,0.1413,0.3889,0.0059,-1.4050,0.6550,1.3957,0.0044,0.6955,nan
22.112000,0.3000,INERTIAL,0.1413,0.3889,0.0059,-1.4104,0.6560,1.3957,0.0044,0.6955,nan
22.116000,0.3000,INERTIAL,0.1413,0.3889,0.0060,-1.4158,0.6571,1.3957,0.0044,0.6955,nan
22.120000,0.3000,INERTIAL,0.1413,0.3889,0.0060,-1.4211,0.6581,1.4228,0.0046,0.7009,nan
22.128000,0.3000,INERTIAL,0.1413,0.3889,0.0061,-1.4319,0.6601,1.4228,0.0046,0.7009,nan
22.132000,0.3000,INERTIAL,0.1413,0.3889,0.0061,-1.4373,0.6612,1.4228,0.0046,0.7009,nan
22.136000,0.3000,INERTIAL,0.1413,0.3889,0.0062,-1.4426,0.6622,1.4228,0.0046,0.7009,nan
22.140000,0.3000,INERTIAL,0.1413,0.3889,0.0062,-1.4480,0.6632,1.4499,0.0048,0.7064,nan
22.148000,0.3000,INERTIAL,0.1413,0.3889,0.0063,-1.4588,0.6653,1.4499,0.0048,0.7064,nan
22.152000,0.3000,INERTIAL,0.1430,0.3936,0.0064,-1.4642,0.6663,1.4499,0.0048,0.7064,nan
22.156000,0.3000,INERTIAL,0.1430,0.3936,0.0062,-1.4698,0.6683,1.4499,0.0048,0.7064,nan
22.160000,0.3000,INERTIAL,0.1430,0.3936,0.0063,-1.4752,0.6693,1.4770,0.0049,0.7119,nan
22.168000,0.3000,INERTIAL,0.1430,0.3936,0.0063,-1.4860,0.6714,1.4770,0.0049,0.7119,nan
22.172000,0.3000,INERTIAL,0.1430,0.3936,0.0064,-1.4914,0.6724,1.4770,0.0049,0.7119,nan
22.176000,0.3000,INERTIAL,0.1430,0.3936,0.0064,-1.4968,0.6735,1.4770,0.0049,0.7119,nan
22.180000,0.3000,INERTIAL,0.1430,0.3936,0.0065,-1.5021,0.6745,1.5041,0.0051,0.7173,nan
22.188000,0.3000,INERTIAL,0.1430,0.3936,0.0066,-1.5129,0.6766,1.5041,0.0051,0.7173,nan
22.192000,0.3000,INERTIAL,0.1430,0.3936,0.0066,-1.5183,0.6776,1.5041,0.0051,0.7173,nan
22.196000,0.3000,INERTIAL,0.1430,0.3936,0.0067,-1.5237,0.6786,1.5041,0.0051,0.7173,nan
22.200000,0.3000,INERTIAL,0.1446,0.3980,0.0067,-1.5291,0.6797,1.5312,0.0053,0.7228,nan
22.208000,0.3000,INERTIAL,0.1446,0.3980,0.0068,-1.5398,0.6817,1.5312,0.0053,0.7228,nan
22.212000,0.3000,INERTIAL,0.1446,0.3980,0.0068,-1.5452,0.6828,1.5312,0.0053,0.7228,nan
22.216000,0.3000,INERTIAL,0.1446,0.3980,0.0071,-1.5510,0.6841,1.5312,0.0053,0.7228,nan
22.220000,0.3000,INERTIAL,0.1446,0.3980,0.0069,-1.5567,0.6861,1.5584,0.0055,0.7283,nan
22.228000,0.3000,INERTIAL,0.1446,0.3980,0.0070,-1.5675,0.6882,1.5584,0.0055,0.7283,nan
22.232000,0.3000,INERTIAL,0.1446,0.3980,0.0071,-1.5729,0.6892,1.5584,0.0055,0.7283,nan
22.236000,0.3000,INERTIAL,0.1446,0.3980,0.0071,-1.5783,0.6903,1.5584,0.0055,0.7283,nan
22.240000,0.3000,INERTIAL,0.1446,0.3980,0.0071,-1.5837,0.6913,1.5855,0.0057,0.7337,nan
22.248000,0.3000,INERTIAL,0.1446,0.3980,0.0072,-1.5945,0.6934,1.5855,0.0057,0.7337,nan
22.252000,0.3000,INERTIAL,0.1464,0.4029,0.0071,-1.6004,0.6942,1.5855,0.0057,0.7337,nan
22.256000,0.3000,INERTIAL,0.1464,0.4029,0.0070,-1.6058,0.6960,1.5855,0.0057,0.7337,nan
22.260000,0.3000,INERTIAL,0.1464,0.4029,0.0070,-1.6112,0.6970,1.5855,0.0057,0.7337,nan
22.268000,0.3000,INERTIAL,0.1464,0.4029,0.0071,-1.6220,0.6991,1.6127,0.0058,0.7392,nan
22.272000,0.3000,INERTIAL,0.1464,0.4029,0.0071,-1.6274,0.7002,1.6127,0.0058,0.7392,nan
22.276000,0.3000,INERTIAL,0.1464,0.4029,0.0072,-1.6328,0.7013,1.6127,0.0058,0.7392,nan
22.280000,0.3000,INERTIAL,0.1464,0.4029,0.0072,-1.6382,0.7023,1.6399,0.0060,0.7447,nan
22.288000,0.3000,INERTIAL,0.1464,0.4029,0.0073,-1.6490,0.7044,1.6399,0.0060,0.7447,nan
22.292000,0.3000,INERTIAL,0.1464,0.4029,0.0074,-1.6544,0.7055,1.6399,0.0060,0.7447,nan
22.296000,0.3000,INERTIAL,0.1464,0.4029,0.0074,-1.6598,0.7065,1.6399,0.0060,0.7447,nan
22.300000,0.3000,INERTIAL,0.1480,0.4074,0.0071,-1.6651,0.7083,1.6399,0.0060,0.7447,nan
22.308000,0.3000,INERTIAL,0.1480,0.4074,0.0072,-1.6760,0.7104,1.6672,0.0062,0.7501,nan
22.312000,0.3000,INERTIAL,0.1480,0.4074,0.0073,-1.6814,0.7115,1.6672,0.0062,0.7501,nan
22.316000,0.3000,INERTIAL,0.1480,0.4074,0.0073,-1.6868,0.7125,1.6672,0.0062,0.7501,nan
22.320000,0.3000,INERTIAL,0.1480,0.4074,0.0074,-1.6922,0.7136,1.6944,0.0064,0.7555,nan
22.328000,0.3000,INERTIAL,0.1480,0.4074,0.0074,-1.7031,0.7157,1.6944,0.0064,0.7555,nan
22.332000,0.3000,INERTIAL,0.1480,0.4074,0.0075,-1.7085,0.7168,1.6944,0.0064,0.7555,nan
22.336000,0.3000,INERTIAL,0.1480,0.4074,0.0075,-1.7138,0.7182,1.6944,0.0064,0.7555,nan
22.340000,0.3000,INERTIAL,0.1480,0.4074,0.0075,-1.7193,0.7193,1.6944,0.0064,0.7555,nan
22.348000,0.3000,INERTIAL,0.1480,0.4074,0.0076,-1.7301,0.7214,1.7217,0.0066,0.7610,nan
22.352000,0.3000,INERTIAL,0.1499,0.4126,0.0076,-1.7356,0.7225,1.7217,0.0066,0.7610,nan
22.356000,0.3000,INERTIAL,0.1499,0.4126,0.0077,-1.7410,0.7235,1.7217,0.0066,0.7610,nan
22.360000,0.3000,INERTIAL,0.1499,0.4126,0.0077,-1.7464,0.7246,1.7490,0.0067,0.7664,nan
22.368000,0.3000,INERTIAL,0.1499,0.4126,0.0078,-1.7573,0.7267,1.7490,0.0067,0.7664,nan
22.372000,0.3000,INERTIAL,0.1499,0.4126,0.0078,-1.7627,0.7278,1.7490,0.0067,0.7664,nan
22.376000,0.3000,INERTIAL,0.1499,0.4126,0.0079,-1.7682,0.7289,1.7490,0.0067,0.7664,nan
22.380000,0.3000,INERTIAL,0.1499,0.4126,0.0079,-1.7736,0.7299,1.7764,0.0069,0.7718,nan
22.388000,0.3000,INERTIAL,0.1499,0.4126,0.0080,-1.7845,0.7320,1.7764,0.0069,0.7718,nan
22.392000,0.3000,INERTIAL,0.1499,0.4126,0.0081,-1.7899,0.7331,1.7764,0.0069,0.7718,nan
22.396000,0.3000,INERTIAL,0.1499,0.4126,0.0081,-1.7954,0.7341,1.7764,0.0069,0.7718,nan
22.400000,0.3000,INERTIAL,0.1517,0.4176,0.0079,-1.8007,0.7354,1.8038,0.0071,0.7771,nan
22.408000,0.3000,INERTIAL,0.1517,0.4176,0.0080,-1.8116,0.7375,1.8038,0.0071,0.7771,nan
22.412000,0.3000,INERTIAL,0.1517,0.4176,0.0080,-1.8170,0.7385,1.8038,0.0071,0.7771,nan
22.416000,0.3000,INERTIAL,0.1517,0.4176,0.0081,-1.8225,0.7395,1.8038,0.0071,0.7771,nan
22.420000,0.3000,INERTIAL,0.1517,0.4176,0.0081,-1.8279,0.7405,1.8311,0.0073,0.7823,nan
22.428000,0.3000,INERTIAL,0.1517,0.4176,0.0082,-1.8388,0.7426,1.8311,0.0073,0.7823,nan
22.432000,0.3000,INERTIAL,0.1517,0.4176,0.0082,-1.8443,0.7436,1.8311,0.0073,0.7823,nan
22.436000,0.3000,INERTIAL,0.1517,0.4176,0.0083,-1.8497,0.7446,1.8311,0.0073,0.7823,nan
22.440000,0.3000,INERTIAL,0.1517,0.4176,0.0083,-1.8552,0.7456,1.8586,0.0075,0.7874,nan
22.448000,0.3000,INERTIAL,0.1517,0.4176,0.0080,-1.8661,0.7479,1.8586,0.0075,0.7874,nan
22.452000,0.3000,INERTIAL,0.1537,0.4232,0.0080,-1.8716,0.7489,1.8586,0.0075,0.7874,nan
22.456000,0.3000,INERTIAL,0.1537,0.4232,0.0081,-1.8770,0.7499,1.8586,0.0075,0.7874,nan
22.460000,0.3000,INERTIAL,0.1537,0.4232,0.0081,-1.8825,0.7508,1.8586,0.0075,0.7874,nan
22.468000,0.3000,INERTIAL,0.1537,0.4232,0.0082,-1.8934,0.7528,1.8860,0.0077,0.7924,nan
22.472000,0.3000,INERTIAL,0.1537,0.4232,0.0083,-1.8989,0.7538,1.8860,0.0077,0.7924,nan
22.476000,0.3000,INERTIAL,0.1537,0.4232,0.0083,-1.9044,0.7547,1.8860,0.0077,0.7924,nan
22.480000,0.3000,INERTIAL,0.1537,0.4232,0.0084,-1.9098,0.7557,1.9135,0.0080,0.7973,nan
22.488000,0.3000,INERTIAL,0.1537,0.4232,0.0085,-1.9207,0.7576,1.9135,0.0080,0.7973,nan
22.492000,0.3000,INERTIAL,0.1537,0.4232,0.0085,-1.9262,0.7585,1.9135,0.0080,0.7973,nan
22.496000,0.3000,INERTIAL,0.1537,0.4232,0.0086,-1.9317,0.7595,1.9135,0.0080,0.7973,nan
22.500000,0.3000,INERTIAL,0.1557,0.4285,0.0086,-1.9371,0.7604,1.9410,0.0083,0.8020,nan
22.508000,0.3000,INERTIAL,0.1557,0.4285,0.0085,-1.9479,0.7626,1.9410,0.0083,0.8020,nan
22.512000,0.3000,INERTIAL,0.1557,0.4285,0.0086,-1.9534,0.7635,1.9410,0.0083,0.8020,nan
22.516000,0.3000,INERTIAL,0.1557,0.4285,0.0086,-1.9589,0.7645,1.9410,0.0083,0.8020,nan
22.520000,0.3000,INERTIAL,0.1557,0.4285,0.0087,-1.9643,0.7654,1.9685,0.0086,0.8067,nan
22.528000,0.3000,INERTIAL,0.1557,0.4285,0.0089,-1.9753,0.7672,1.9685,0.0086,0.8067,nan
22.532000,0.3000,INERTIAL,0.1557,0.4285,0.0089,-1.9808,0.7681,1.9685,0.0086,0.8067,nan
22.536000,0.3000,INERTIAL,0.1557,0.4285,0.0090,-1.9862,0.7690,1.9685,0.0086,0.8067,nan
22.540000,0.3000,INERTIAL,0.1557,0.4285,0.0091,-1.9917,0.7699,1.9960,0.0090,0.8112,nan
22.548000,0.3000,INERTIAL,0.1557,0.4285,0.0093,-2.0027,0.7717,1.9960,0.0090,0.8112,nan
22.552000,0.3000,INERTIAL,0.1575,0.4335,0.0094,-2.0081,0.7725,1.9960,0.0090,0.8112,nan
22.556000,0.3000,INERTIAL,0.1575,0.4335,0.0093,-2.0135,0.7740,1.9960,0.0090,0.8112,nan
22.560000,0.3000,INERTIAL,0.1575,0.4335,0.0094,-2.0190,0.7749,2.0236,0.0095,0.8156,nan
22.568000,0.3000,INERTIAL,0.1575,0.4335,0.0096,-2.0300,0.7766,2.0236,0.0095,0.8156,nan
22.572000,0.3000,INERTIAL,0.1575,0.4335,0.0097,-2.0354,0.7775,2.0236,0.0095,0.8156,nan
22.576000,0.3000,INERTIAL,0.1575,0.4335,0.0098,-2.0409,0.7784,2.0236,0.0095,0.8156,nan
22.580000,0.3000,INERTIAL,0.1575,0.4335,0.0099,-2.0464,0.7792,2.0511,0.0101,0.8199,nan
22.588000,0.3000,INERTIAL,0.1575,0.4335,0.0102,-2.0574,0.7809,2.0511,0.0101,0.8199,nan
22.592000,0.3000,INERTIAL,0.1575,0.4335,0.0103,-2.0629,0.7818,2.0511,0.0101,0.8199,nan
22.596000,0.3000,INERTIAL,0.1575,0.4335,0.0105,-2.0684,0.7826,2.0511,0.0101,0.8199,nan
22.600000,0.3000,INERTIAL,0.1598,0.4400,0.0106,-2.0738,0.7834,2.0787,0.0108,0.8241,nan
22.608000,0.3000,INERTIAL,0.1598,0.4400,0.0109,-2.0847,0.7856,2.0787,0.0108,0.8241,nan
22.612000,0.3000,INERTIAL,0.1598,0.4400,0.0110,-2.0902,0.7865,2.0787,0.0108,0.8241,nan
22.616000,0.3000,INERTIAL,0.1598,0.4400,0.0112,-2.0957,0.7873,2.0787,0.0108,0.8241,nan
22.620000,0.3000,INERTIAL,0.1598,0.4400,0.0113,-2.1012,0.7881,2.1063,0.0117,0.8282,nan
22.628000,0.3000,INERTIAL,0.1598,0.4400,0.0117,-2.1122,0.7897,2.1063,0.0117,0.8282,nan
22.632000,0.3000,INERTIAL,0.1598,0.4400,0.0119,-2.1177,0.7905,2.1063,0.0117,0.8282,nan
22.636000,0.3000,INERTIAL,0.1598,0.4400,0.0121,-2.1232,0.7913,2.1063,0.0117,0.8282,nan
22.640000,0.3000,INERTIAL,0.1598,0.4400,0.0123,-2.1286,0.7921,2.1339,0.0126,0.8321,nan
22.648000,0.3000,INERTIAL,0.1598,0.4400,0.0127,-2.1396,0.7942,2.1339,0.0126,0.8321,nan
22.652000,0.3000,INERTIAL,0.1620,0.4460,0.0129,-2.1451,0.7950,2.1339,0.0126,0.8321,nan
22.656000,0.3000,INERTIAL,0.1620,0.4460,0.0131,-2.1506,0.7958,2.1339,0.0126,0.8321,nan
22.660000,0.3000,INERTIAL,0.1620,0.4460,0.0133,-2.1561,0.7966,2.1615,0.0138,0.8360,nan
22.668000,0.3000,INERTIAL,0.1620,0.4460,0.0138,-2.1671,0.7981,2.1615,0.0138,0.8360,nan
22.672000,0.3000,INERTIAL,0.1620,0.4460,0.0140,-2.1726,0.7989,2.1615,0.0138,0.8360,nan
22.676000,0.3000,INERTIAL,0.1620,0.4460,0.0143,-2.1781,0.7996,2.1615,0.0138,0.8360,nan
22.680000,0.3000,INERTIAL,0.1620,0.4460,0.0145,-2.1836,0.8004,2.1892,0.0150,0.8398,nan
22.688000,0.3000,INERTIAL,0.1620,0.4460,0.0151,-2.1946,0.8019,2.1892,0.0150,0.8398,nan
22.692000,0.3000,INERTIAL,0.1620,0.4460,0.0153,-2.2001,0.8026,2.1892,0.0150,0.8398,nan
22.696000,0.3000,INERTIAL,0.1620,0.4460,0.0156,-2.2056,0.8034,2.1892,0.0150,0.8398,nan
22.700000,0.3000,INERTIAL,0.1642,0.4519,0.0159,-2.2111,0.8041,2.2168,0.0165,0.8434,nan
22.708000,0.3000,INERTIAL,0.1642,0.4519,0.0165,-2.2221,0.8060,2.2168,0.0165,0.8434,nan
22.712000,0.3000,INERTIAL,0.1642,0.4519,0.0168,-2.2276,0.8068,2.2168,0.0165,0.8434,nan
22.716000,0.3000,INERTIAL,0.1642,0.4519,0.0171,-2.2331,0.8075,2.2168,0.0165,0.8434,nan
22.720000,0.3000,INERTIAL,0.1642,0.4519,0.0174,-2.2387,0.8082,2.2445,0.0180,0.8470,nan
22.728000,0.3000,INERTIAL,0.1642,0.4519,0.0181,-2.2497,0.8096,2.2445,0.0180,0.8470,nan
22.732000,0.3000,INERTIAL,0.1642,0.4519,0.0184,-2.2552,0.8103,2.2445,0.0180,0.8470,nan
22.736000,0.3000,INERTIAL,0.1642,0.4519,0.0188,-2.2607,0.8110,2.2445,0.0180,0.8470,nan
22.740000,0.3000,INERTIAL,0.1642,0.4519,0.0191,-2.2662,0.8117,2.2721,0.0198,0.8504,nan
22.748000,0.3000,INERTIAL,0.1642,0.4519,0.0199,-2.2772,0.8131,2.2721,0.0198,0.8504,nan
22.752000,0.3000,INERTIAL,0.1665,0.4583,0.0202,-2.2827,0.8138,2.2721,0.0198,0.8504,nan
22.756000,0.3000,INERTIAL,0.1665,0.4583,0.0207,-2.2883,0.8145,2.2721,0.0198,0.8504,nan
22.760000,0.3000,INERTIAL,0.1665,0.4583,0.0210,-2.2938,0.8157,2.2998,0.0217,0.8537,nan
22.768000,0.3000,INERTIAL,0.1665,0.4583,0.0218,-2.3048,0.8171,2.2998,0.0217,0.8537,nan
22.772000,0.3000,INERTIAL,0.1665,0.4583,0.0222,-2.3104,0.8177,2.2998,0.0217,0.8537,nan
22.776000,0.3000,INERTIAL,0.1665,0.4583,0.0227,-2.3159,0.8184,2.2998,0.0217,0.8537,nan
22.780000,0.3000,INERTIAL,0.1665,0.4583,0.0231,-2.3214,0.8191,2.3274,0.0239,0.8570,nan
22.788000,0.3000,INERTIAL,0.1665,0.4583,0.0240,-2.3324,0.8204,2.3274,0.0239,0.8570,nan
22.792000,0.3000,INERTIAL,0.1665,0.4583,0.0244,-2.3379,0.8210,2.3274,0.0239,0.8570,nan
22.796000,0.3000,INERTIAL,0.1665,0.4583,0.0249,-2.3434,0.8217,2.3274,0.0239,0.8570,nan
22.800000,0.3000,INERTIAL,0.1687,0.4643,0.0253,-2.3489,0.8223,2.3551,0.0262,0.8601,nan
22.808000,0.3000,INERTIAL,0.1687,0.4643,0.0263,-2.3600,0.8236,2.3551,0.0262,0.8601,nan
22.812000,0.3000,INERTIAL,0.1687,0.4643,0.0269,-2.3657,0.8244,2.3551,0.0262,0.8601,nan
22.816000,0.3000,INERTIAL,0.1687,0.4643,0.0276,-2.3715,0.8255,2.3551,0.0262,0.8601,nan
22.820000,0.3000,INERTIAL,0.1687,0.4643,0.0281,-2.3770,0.8261,2.3828,0.0286,0.8632,nan
22.828000,0.3000,INERTIAL,0.1687,0.4643,0.0291,-2.3880,0.8274,2.3828,0.0286,0.8632,nan
22.832000,0.3000,INERTIAL,0.1687,0.4643,0.0297,-2.3935,0.8280,2.3828,0.0286,0.8632,nan
22.836000,0.3000,INERTIAL,0.1687,0.4643,0.0302,-2.3991,0.8286,2.3828,0.0286,0.8632,nan
22.840000,0.3000,INERTIAL,0.1687,0.4643,0.0307,-2.4046,0.8292,2.4104,0.0313,0.8661,nan
22.848000,0.3000,INERTIAL,0.1687,0.4643,0.0318,-2.4156,0.8304,2.4104,0.0313,0.8661,nan
22.852000,0.3000,INERTIAL,0.1711,0.4709,0.0324,-2.4211,0.8310,2.4104,0.0313,0.8661,nan
22.856000,0.3000,INERTIAL,0.1711,0.4709,0.0330,-2.4266,0.8316,2.4104,0.0313,0.8661,nan
22.860000,0.3000,INERTIAL,0.1711,0.4709,0.0338,-2.4324,0.8324,2.4381,0.0341,0.8690,nan
22.868000,0.3000,INERTIAL,0.1711,0.4709,0.0342,-2.4428,0.8335,2.4381,0.0341,0.8690,nan
22.872000,0.3000,INERTIAL,0.1711,0.4709,0.0348,-2.4483,0.8340,2.4381,0.0341,0.8690,nan
22.876000,0.3000,INERTIAL,0.1711,0.4709,0.0354,-2.4538,0.8346,2.4381,0.0341,0.8690,nan
22.880000,0.3000,INERTIAL,0.1711,0.4709,0.0360,-2.4593,0.8352,2.4657,0.0371,0.8718,nan
22.888000,0.3000,INERTIAL,0.1711,0.4709,0.0373,-2.4704,0.8363,2.4657,0.0371,0.8718,nan
22.892000,0.3000,INERTIAL,0.1711,0.4709,0.0379,-2.4759,0.8369,2.4657,0.0371,0.8718,nan
22.896000,0.3000,INERTIAL,0.1711,0.4709,0.0385,-2.4814,0.8374,2.4657,0.0371,0.8718,nan
22.900000,0.3000,INERTIAL,0.1733,0.4770,0.0389,-2.4868,0.8382,2.4934,0.0403,0.8745,nan
22.908000,0.3000,INERTIAL,0.1733,0.4770,0.0403,-2.4978,0.8393,2.4934,0.0403,0.8745,nan
22.912000,0.3000,INERTIAL,0.1733,0.4770,0.0409,-2.5034,0.8399,2.4934,0.0403,0.8745,nan
22.916000,0.3000,INERTIAL,0.1733,0.4770,0.0416,-2.5089,0.8404,2.4934,0.0403,0.8745,nan
22.920000,0.3000,INERTIAL,0.1733,0.4770,0.0423,-2.5144,0.8409,2.5211,0.0436,0.8771,nan
22.928000,0.3000,INERTIAL,0.1733,0.4770,0.0436,-2.5254,0.8420,2.5211,0.0436,0.8771,nan
22.932000,0.3000,INERTIAL,0.1733,0.4770,0.0443,-2.5309,0.8425,2.5211,0.0436,0.8771,nan
22.936000,0.3000,INERTIAL,0.1733,0.4770,0.0450,-2.5364,0.8431,2.5211,0.0436,0.8771,nan
22.940000,0.3000,INERTIAL,0.1733,0.4770,0.0457,-2.5420,0.8436,2.5487,0.0471,0.8796,nan
22.948000,0.3000,INERTIAL,0.1733,0.4770,0.0469,-2.5529,0.8448,2.5487,0.0471,0.8796,nan
22.952000,0.3000,INERTIAL,0.1754,0.4827,0.0476,-2.5584,0.8453,2.5487,0.0471,0.8796,nan
22.956000,0.3000,INERTIAL,0.1754,0.4827,0.0484,-2.5640,0.8458,2.5487,0.0471,0.8796,nan
22.960000,0.3000,INERTIAL,0.1754,0.4827,0.0491,-2.5695,0.8463,2.5487,0.0471,0.8796,nan
22.968000,0.3000,INERTIAL,0.1754,0.4827,0.0506,-2.5805,0.8473,2.5764,0.0508,0.8820,nan
22.972000,0.3000,INERTIAL,0.1754,0.4827,0.0514,-2.5860,0.8478,2.5764,0.0508,0.8820,nan
22.976000,0.3000,INERTIAL,0.1754,0.4827,0.0521,-2.5915,0.8483,2.5764,0.0508,0.8820,nan
22.980000,0.3000,INERTIAL,0.1754,0.4827,0.0529,-2.5970,0.8488,2.6040,0.0546,0.8844,nan
22.988000,0.3000,INERTIAL,0.1754,0.4827,0.0545,-2.6081,0.8498,2.6040,0.0546,0.8844,nan
22.992000,0.3000,INERTIAL,0.1754,0.4827,0.0552,-2.6136,0.8503,2.6040,0.0546,0.8844,nan
22.996000,0.3000,INERTIAL,0.1754,0.4827,0.0560,-2.6191,0.8507,2.6040,0.0546,0.8844,nan
23.000000,0.3000,INERTIAL,0.1781,0.4902,0.0568,-2.6246,0.8512,2.6317,0.0586,0.8867,nan
23.008000,0.3000,INERTIAL,0.1781,0.4902,0.0585,-2.6356,0.8522,2.6317,0.0586,0.8867,nan
23.012000,0.3000,INERTIAL,0.1781,0.4902,0.0593,-2.6411,0.8526,2.6317,0.0586,0.8867,nan
23.016000,0.3000,INERTIAL,0.1781,0.4902,0.0601,-2.6466,0.8531,2.6317,0.0586,0.8867,nan
23.020000,0.3000,INERTIAL,0.1781,0.4902,0.0610,-2.6522,0.8538,2.6593,0.0627,0.8889,nan
23.028000,0.3000,INERTIAL,0.1781,0.4902,0.0623,-2.6632,0.8547,2.6593,0.0627,0.8889,nan
23.032000,0.3000,INERTIAL,0.1781,0.4902,0.0631,-2.6687,0.8551,2.6593,0.0627,0.8889,nan
23.036000,0.3000,INERTIAL,0.1781,0.4902,0.0640,-2.6742,0.8556,2.6593,0.0627,0.8889,nan
23.040000,0.3000,INERTIAL,0.1781,0.4902,0.0649,-2.6797,0.8560,2.6870,0.0670,0.8910,nan
23.048000,0.3000,INERTIAL,0.1781,0.4902,0.0663,-2.6907,0.8571,2.6870,0.0670,0.8910,nan
23.052000,0.3000,INERTIAL,0.1806,0.4971,0.0672,-2.6962,0.8575,2.6870,0.0670,0.8910,nan
23.056000,0.3000,INERTIAL,0.1806,0.4971,0.0681,-2.7017,0.8580,2.6870,0.0670,0.8910,nan
23.060000,0.3000,INERTIAL,0.1806,0.4971,0.0690,-2.7072,0.8584,2.7146,0.0714,0.8931,nan
23.068000,0.3000,INERTIAL,0.1806,0.4971,0.0707,-2.7182,0.8592,2.7146,0.0714,0.8931,nan
23.072000,0.3000,INERTIAL,0.1806,0.4971,0.0716,-2.7237,0.8597,2.7146,0.0714,0.8931,nan
23.076000,0.3000,INERTIAL,0.1806,0.4971,0.0725,-2.7292,0.8601,2.7146,0.0714,0.8931,nan
23.080000,0.3000,INERTIAL,0.1806,0.4971,0.0735,-2.7347,0.8605,2.7422,0.0759,0.8951,nan
23.088000,0.3000,INERTIAL,0.1806,0.4971,0.0753,-2.7458,0.8613,2.7422,0.0759,0.8951,nan
23.092000,0.3000,INERTIAL,0.1806,0.4971,0.0762,-2.7513,0.8617,2.7422,0.0759,0.8951,nan
23.096000,0.3000,INERTIAL,0.1806,0.4971,0.0772,-2.7568,0.8621,2.7422,0.0759,0.8951,nan
23.100000,0.3000,INERTIAL,0.1830,0.5037,0.0781,-2.7623,0.8625,2.7699,0.0806,0.8970,nan
23.108000,0.3000,INERTIAL,0.1830,0.5037,0.0798,-2.7732,0.8635,2.7699,0.0806,0.8970,nan
23.112000,0.3000,INERTIAL,0.1830,0.5037,0.0807,-2.7787,0.8639,2.7699,0.0806,0.8970,nan
23.116000,0.3000,INERTIAL,0.1830,0.5037,0.0817,-2.7842,0.8643,2.7699,0.0806,0.8970,nan
23.120000,0.3000,INERTIAL,0.1830,0.5037,0.0826,-2.7897,0.8647,2.7975,0.0853,0.8988,nan
23.128000,0.3000,INERTIAL,0.1830,0.5037,0.0846,-2.8007,0.8655,2.7975,0.0853,0.8988,nan
23.132000,0.3000,INERTIAL,0.1830,0.5037,0.0855,-2.8062,0.8659,2.7975,0.0853,0.8988,nan
23.136000,0.3000,INERTIAL,0.1830,0.5037,0.0865,-2.8118,0.8663,2.7975,0.0853,0.8988,nan
23.140000,0.3000,INERTIAL,0.1830,0.5037,0.0875,-2.8173,0.8666,2.8251,0.0902,0.9006,nan
23.148000,0.3000,INERTIAL,0.1830,0.5037,0.0893,-2.8283,0.8676,2.8251,0.0902,0.9006,nan
23.152000,0.3000,INERTIAL,0.1856,0.5109,0.0902,-2.8338,0.8680,2.8251,0.0902,0.9006,nan
23.156000,0.3000,INERTIAL,0.1856,0.5109,0.0912,-2.8393,0.8683,2.8251,0.0902,0.9006,nan
23.160000,0.3000,INERTIAL,0.1856,0.5109,0.0922,-2.8449,0.8687,2.8527,0.0952,0.9024,nan
23.168000,0.3000,INERTIAL,0.1856,0.5109,0.0943,-2.8559,0.8694,2.8527,0.0952,0.9024,nan
23.172000,0.3000,INERTIAL,0.1856,0.5109,0.0953,-2.8614,0.8698,2.8527,0.0952,0.9024,nan
23.176000,0.3000,INERTIAL,0.1856,0.5109,0.0963,-2.8669,0.8701,2.8527,0.0952,0.9024,nan
23.180000,0.3000,INERTIAL,0.1856,0.5109,0.0973,-2.8724,0.8705,2.8804,0.1003,0.9040,nan
23.188000,0.3000,INERTIAL,0.1856,0.5109,0.0994,-2.8834,0.8712,2.8804,0.1003,0.9040,nan
23.192000,0.3000,INERTIAL,0.1856,0.5109,0.1004,-2.8889,0.8715,2.8804,0.1003,0.9040,nan
23.196000,0.3000,INERTIAL,0.1856,0.5109,0.1014,-2.8944,0.8719,2.8804,0.1003,0.9040,nan
23.200000,0.3000,INERTIAL,0.1880,0.5176,0.1026,-2.9001,0.8723,2.9080,0.1055,0.9056,nan
23.208000,0.3000,INERTIAL,0.1880,0.5176,0.1044,-2.9112,0.8733,2.9080,0.1055,0.9056,nan
23.212000,0.3000,INERTIAL,0.1880,0.5176,0.1054,-2.9167,0.8737,2.9080,0.1055,0.9056,nan
23.216000,0.3000,INERTIAL,0.1880,0.5176,0.1065,-2.9222,0.8740,2.9080,0.1055,0.9056,nan
23.220000,0.3000,INERTIAL,0.1880,0.5176,0.1075,-2.9277,0.8743,2.9356,0.1108,0.9072,nan
