t,est_x,est_y,est_z,gt_x,gt_y,gt_z,herr,hpl_op,hpl_dalc,ellipse_yaw,trust,state,nees,sep,latency,fault
1781044863.0383,57.3098,0.0617,1.1331,57.3007,0.0998,1.2000,0.0392,0.1509,0.4153,1.570796,0.3000,DEGRADED,2.8925,5.0128,0.0300,0
1781044863.0884,57.3714,0.1390,1.2541,57.3756,0.1096,1.2000,0.0296,0.1500,0.4129,1.570796,0.3000,DEGRADED,1.9041,0.0800,0.0300,0
1781044863.1384,57.5005,0.1670,1.1792,57.4509,0.1195,1.2000,0.0687,0.1493,0.4110,1.570796,0.3000,DEGRADED,1.5208,0.1147,0.0300,0
1781044863.1884,57.5766,0.0219,1.1992,57.5256,0.1292,1.2000,0.1189,0.1488,0.4095,1.570796,0.3000,DEGRADED,3.8261,0.1082,0.0300,0
1781044863.2384,57.5232,-0.0186,1.1534,57.6006,0.1390,1.2000,0.1755,0.1484,0.4084,1.570796,0.3000,DEGRADED,9.6806,0.1279,0.0300,0
1781044863.2884,57.6891,0.1488,1.1491,57.6755,0.1487,1.2000,0.0136,0.1480,0.4074,1.570796,0.3000,DEGRADED,1.6148,0.0675,0.0300,0
1781044863.3384,57.7164,0.1623,1.1462,57.7506,0.1584,1.2000,0.0344,0.1478,0.4067,1.570796,0.3000,DEGRADED,2.0854,0.0473,0.0300,0
1781044863.3885,57.7629,0.1294,1.2638,57.8256,0.1680,1.2000,0.0736,0.1476,0.4062,1.570796,0.3000,DEGRADED,3.9791,0.0241,0.0300,0
1781044863.4385,57.8987,0.1011,1.2173,57.9005,0.1775,1.2000,0.0764,0.1474,0.4058,1.570796,0.3000,DEGRADED,1.7949,0.0406,0.0300,0
1781044863.4885,57.9827,0.1408,1.1305,57.9757,0.1871,1.2000,0.0469,0.1473,0.4054,1.570796,0.3000,DEGRADED,3.5830,0.0474,0.0300,0
1781044863.5383,57.9587,0.1238,1.1692,58.0507,0.1966,1.2000,0.1173,0.1472,0.4052,1.570796,0.3000,DEGRADED,4.3901,0.0723,0.0300,0
1781044863.5883,58.0458,0.1040,1.2121,58.1256,0.2060,1.2000,0.1295,0.1471,0.4050,1.570796,0.3000,DEGRADED,4.7324,0.0683,0.0300,0
1781044863.6385,58.2069,0.1890,1.1990,58.2006,0.2153,1.2000,0.0271,0.1471,0.4048,1.570796,0.3000,DEGRADED,0.2042,0.0373,0.0300,0
1781044863.6886,58.1999,0.2843,1.1056,58.2756,0.2247,1.2000,0.0965,0.1470,0.4047,1.570796,0.3000,DEGRADED,8.1204,0.1113,0.0300,0
1781044863.7384,58.3669,0.2440,1.2411,58.3506,0.2339,1.2000,0.0191,0.1470,0.4046,1.570796,0.3000,DEGRADED,1.1522,0.0701,0.0300,0
1781044863.7884,58.5016,0.2378,1.2363,58.4256,0.2431,1.2000,0.0762,0.1470,0.4045,1.570796,0.3000,DEGRADED,2.4293,0.1257,0.0300,0
1781044863.8384,58.5697,0.3720,1.1867,58.5007,0.2522,1.2000,0.1382,0.1469,0.4044,1.570796,0.3000,DEGRADED,5.4110,0.1923,0.0300,0
1781044863.8885,58.6030,0.2141,1.1422,58.5756,0.2612,1.2000,0.0545,0.1469,0.4044,1.570796,0.3000,DEGRADED,2.9065,0.0707,0.0300,0
1781044863.9384,58.6081,0.1440,1.2176,58.6507,0.2702,1.2000,0.1332,0.1469,0.4044,1.570796,0.3000,DEGRADED,5.1188,0.0801,0.0300,0
1781044863.9884,58.7475,0.3169,1.2070,58.7256,0.2791,1.2000,0.0437,0.1469,0.4043,1.570796,0.3000,DEGRADED,0.5607,0.1096,0.0300,0
1781044864.0383,58.8060,0.2525,1.2294,58.8008,0.2879,1.2000,0.0358,0.1469,0.4043,1.570796,0.3000,DEGRADED,0.8967,0.0375,0.0300,0
1781044864.0884,58.8906,0.4018,1.1119,58.8755,0.2966,1.2000,0.1062,0.1469,0.4043,1.570796,0.3000,DEGRADED,7.9842,0.1675,0.0300,0
1781044864.1383,58.9881,0.2048,1.2170,58.9506,0.3053,1.2000,0.1072,0.1469,0.4043,1.570796,0.3000,DEGRADED,3.3738,0.0846,0.0300,0
1781044864.1885,58.9702,0.3237,1.2146,59.0257,0.3138,1.2000,0.0564,0.1469,0.4043,1.570796,0.3000,DEGRADED,1.0169,0.0630,0.0300,0
1781044864.2382,59.0583,0.2676,1.2053,59.1008,0.3223,1.2000,0.0693,0.1469,0.4043,1.570796,0.3000,DEGRADED,1.3511,0.0114,0.0300,0
1781044864.2885,59.0921,0.3219,1.2136,59.1757,0.3307,1.2000,0.0840,0.1469,0.4043,1.570796,0.3000,DEGRADED,2.0779,0.0580,0.0300,0
1781044864.3385,59.2919,0.3281,1.2239,59.2506,0.3390,1.2000,0.0427,0.1469,0.4043,1.570796,0.3000,DEGRADED,0.8627,0.0850,0.0300,0
1781044864.3884,59.2751,0.2872,1.1679,59.3255,0.3472,1.2000,0.0784,0.1469,0.4043,1.570796,0.3000,DEGRADED,2.3518,0.0051,0.0300,0
1781044864.4384,59.4662,0.3466,1.2737,59.4007,0.3553,1.2000,0.0661,0.1469,0.4043,1.570796,0.3000,DEGRADED,4.6093,0.1098,0.0300,0
1781044864.4884,59.5190,0.3696,1.2461,59.4755,0.3633,1.2000,0.0439,0.1469,0.4043,1.570796,0.3000,DEGRADED,1.8613,0.1132,0.0300,0
1781044864.5383,59.5009,0.4588,1.2059,59.5506,0.3712,1.2000,0.1007,0.1469,0.4043,1.570796,0.3000,DEGRADED,2.8404,0.1448,0.0300,0
1781044864.5883,59.6937,0.3452,1.2124,59.6255,0.3790,1.2000,0.0761,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.7056,0.1232,0.0300,0
1781044864.6384,59.7068,0.3377,1.1733,59.7007,0.3867,1.2000,0.0494,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.1219,0.0461,0.0300,0
1781044864.6886,59.7786,0.3591,1.2511,59.7756,0.3943,1.2000,0.0354,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.9825,0.0633,0.0300,0
1781044864.7384,59.7340,0.3827,1.2022,59.8507,0.4018,1.2000,0.1183,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.8884,0.0857,0.0300,0
1781044864.7883,60.0469,0.4056,1.1953,59.9256,0.4092,1.2000,0.1213,0.1469,0.4042,1.570796,0.3000,DEGRADED,4.1037,0.1879,0.0300,0
1781044864.8383,60.0573,0.4626,1.1820,60.0005,0.4164,1.2000,0.0732,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.6895,0.1470,0.0300,0
1781044864.8884,60.0907,0.4403,1.2274,60.0756,0.4236,1.2000,0.0225,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.6098,0.1093,0.0300,0
1781044864.9384,60.1830,0.4651,1.1705,60.1508,0.4306,1.2000,0.0471,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.1602,0.1247,0.0300,0
1781044864.9884,60.1119,0.4417,1.2718,60.2256,0.4375,1.2000,0.1137,0.1469,0.4042,1.570796,0.3000,DEGRADED,6.8116,0.0855,0.0300,0
1781044865.0384,60.2205,0.5247,1.1977,60.3006,0.4443,1.2000,0.1135,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.5847,0.1474,0.0300,0
1781044865.0884,60.3246,0.4116,1.1790,60.3756,0.4509,1.2000,0.0644,0.1469,0.4042,1.570796,0.9600,NOMINAL,1.4279,0.1375,0.0300,0
1781044865.1384,60.4676,0.5008,1.2010,60.4506,0.4575,1.2000,0.0465,0.1469,0.4042,1.570796,0.9600,NOMINAL,0.6014,0.1319,0.0300,0
1781044865.1884,60.4838,0.5015,1.2393,60.5257,0.4639,1.2000,0.0563,0.1469,0.4042,1.570796,0.9850,NOMINAL,1.8472,0.0923,0.0300,0
1781044865.2383,60.7241,0.5094,1.1477,60.6007,0.4702,1.2000,0.1294,0.1469,0.4042,1.570796,0.9950,NOMINAL,6.3601,0.2374,0.0300,0
1781044865.2883,60.6338,0.4899,1.2545,60.6757,0.4763,1.2000,0.0441,0.1469,0.4042,1.570796,1.0000,NOMINAL,2.3996,0.1047,0.0300,0
1781044865.3383,60.6349,0.4229,1.1919,60.7506,0.4823,1.2000,0.1300,0.1469,0.4042,1.570796,1.0000,NOMINAL,4.7370,0.1367,0.0300,0
1781044865.3883,60.8510,0.4309,1.1967,60.8257,0.4882,1.2000,0.0626,0.1469,0.4042,1.570796,0.9700,NOMINAL,1.0952,0.2019,0.0300,0
1781044865.4385,60.7961,0.5116,1.2049,60.9008,0.4940,1.2000,0.1061,0.1469,0.4042,1.570796,0.9300,NOMINAL,3.1432,0.0598,0.0300,0
1781044865.4885,61.0618,0.4650,1.1951,60.9759,0.4996,1.2000,0.0926,0.1469,0.4042,1.570796,0.9650,NOMINAL,2.3993,0.2403,0.0300,0
1781044865.5386,61.0997,0.4654,1.2200,61.0509,0.5050,1.2000,0.0629,0.1469,0.4042,1.570796,1.0000,NOMINAL,1.3510,0.1995,0.0300,0
1781044865.5886,61.0028,0.4612,1.1432,61.1257,0.5104,1.2000,0.1324,0.1469,0.4042,1.570796,0.9800,NOMINAL,6.8833,0.1261,0.0300,0
1781044865.6384,61.3040,0.5525,1.2499,61.2008,0.5155,1.2000,0.1096,0.1469,0.4042,1.570796,0.9800,NOMINAL,4.8935,0.2202,0.0300,0
1781044865.6885,61.2400,0.5073,1.3023,61.2756,0.5206,1.2000,0.0380,0.1469,0.4042,1.570796,0.9900,NOMINAL,6.9404,0.1294,0.0300,0
1781044865.7383,61.3514,0.4925,1.2009,61.3507,0.5255,1.2000,0.0330,0.1469,0.4042,1.570796,0.9950,NOMINAL,0.3025,0.1594,0.0300,0
1781044865.7884,61.4512,0.4682,1.1709,61.4256,0.5302,1.2000,0.0671,0.1469,0.4042,1.570796,0.9950,NOMINAL,1.7799,0.2076,0.0300,0
1781044865.8383,61.4640,0.6384,1.2482,61.5007,0.5348,1.2000,0.1099,0.1469,0.4042,1.570796,0.9500,NOMINAL,4.8072,0.0799,0.0300,0
1781044865.8884,61.5019,0.5174,1.1893,61.5756,0.5393,1.2000,0.0769,0.1469,0.4042,1.570796,0.9500,NOMINAL,1.7133,0.1141,0.0300,0
1781044865.9384,61.7124,0.5146,1.2829,61.6506,0.5436,1.2000,0.0682,0.1469,0.4042,1.570796,0.9950,NOMINAL,5.5868,0.2055,0.0300,0
1781044865.9884,61.8129,0.5003,1.2117,61.7257,0.5478,1.2000,0.0993,0.1469,0.4042,1.570796,0.9950,NOMINAL,2.8231,0.2492,0.0300,0
1781044866.0383,61.8390,0.5226,1.1661,61.8006,0.5518,1.2000,0.0482,0.1469,0.4042,1.570796,0.9950,NOMINAL,1.3653,0.1863,0.0300,0
1781044866.0883,61.9023,0.6686,1.2164,61.8756,0.5556,1.2000,0.1161,0.1469,0.4042,1.570796,1.0000,NOMINAL,3.9113,0.1576,0.0300,0
1781044866.1388,61.9533,0.5750,1.1983,61.9507,0.5593,1.2000,0.0159,0.1469,0.4042,1.570796,1.0000,NOMINAL,0.0725,0.1323,0.0300,0
1781044866.1886,61.9889,0.5269,1.1381,62.0256,0.5629,1.2000,0.0514,0.1469,0.4042,1.570796,1.0000,NOMINAL,3.1322,0.1476,0.0300,0
1781044866.2383,62.0231,0.4003,1.2664,62.1008,0.5663,1.2000,0.1832,0.1469,0.4042,1.570796,1.0000,NOMINAL,12.0828,0.2499,0.0300,0
1781044866.2883,62.1860,0.5149,1.1910,62.1755,0.5695,1.2000,0.0556,0.1469,0.4042,1.570796,1.0000,NOMINAL,0.9084,0.1941,0.0300,0
1781044866.3384,62.2963,0.5649,1.2839,62.2508,0.5725,1.2000,0.0462,0.1469,0.4042,1.570796,0.9750,NOMINAL,4.9868,0.1829,0.0300,0
1781044866.3883,62.3614,0.6409,1.2470,62.3256,0.5755,1.2000,0.0746,0.1469,0.4042,1.570796,1.0000,NOMINAL,2.9255,0.1660,0.0300,0
1781044866.4384,62.3423,0.5932,1.1902,62.4007,0.5782,1.2000,0.0604,0.1469,0.4042,1.570796,1.0000,NOMINAL,1.0714,0.0876,0.0300,0
1781044866.4884,62.5172,0.5294,1.2278,62.4756,0.5808,1.2000,0.0661,0.1469,0.4042,1.570796,1.0000,NOMINAL,1.6943,0.2175,0.0300,0
1781044866.5384,62.4392,0.5966,1.2246,62.5506,0.5832,1.2000,0.1123,0.1469,0.4042,1.570796,1.0000,NOMINAL,3.8796,0.0676,0.0300,0
1781044866.5883,62.5460,0.5760,1.2061,62.6256,0.5855,1.2000,0.0802,0.1469,0.4042,1.570796,1.0000,NOMINAL,1.8097,0.1043,0.0300,0
1781044866.6385,62.7370,0.5785,1.2286,62.7008,0.5876,1.2000,0.0373,0.1469,0.4042,1.570796,1.0000,NOMINAL,0.8961,0.1795,0.0300,0
1781044866.6886,62.7788,0.5843,1.1612,62.7755,0.5895,1.2000,0.0062,0.1469,0.4042,1.570796,1.0000,NOMINAL,0.9505,0.1623,0.0300,0
1781044866.7384,62.8360,0.5074,1.2483,62.8507,0.5913,1.2000,0.0852,0.1469,0.4042,1.570796,1.0000,NOMINAL,3.4767,0.1950,0.0300,0
1781044866.7885,62.9119,0.6170,1.2041,62.9257,0.5929,1.2000,0.0277,0.1469,0.4042,1.570796,0.9850,NOMINAL,0.2244,0.1354,0.0300,0
1781044866.8384,62.9340,0.5830,1.2185,63.0006,0.5944,1.2000,0.0675,0.1469,0.4042,1.570796,0.9750,NOMINAL,1.4807,0.1059,0.0300,0
1781044866.8883,63.0741,0.6587,1.2390,63.0756,0.5957,1.2000,0.0630,0.1469,0.4042,1.570796,0.9750,NOMINAL,2.0557,0.1393,0.0300,0
1781044866.9383,63.1176,0.6507,1.2319,63.1507,0.5968,1.2000,0.0633,0.1469,0.4042,1.570796,1.0000,NOMINAL,1.7493,0.0956,0.0300,0
1781044866.9884,63.2085,0.6057,1.2185,63.2256,0.5977,1.2000,0.0188,0.1469,0.4042,1.570796,0.9950,NOMINAL,0.3117,0.1419,0.0300,0
1781044867.0383,63.3686,0.5616,1.2011,63.3007,0.5985,1.2000,0.0774,0.1469,0.4042,1.570796,0.9950,NOMINAL,1.6630,0.2258,0.0300,0
1781044867.0887,63.4573,0.5307,1.2250,63.3756,0.5991,1.2000,0.1065,0.1469,0.4042,1.570796,1.0000,NOMINAL,3.5449,0.0000,0.0300,0
1781044867.1389,63.3914,0.5538,1.1851,63.4556,0.5996,1.2000,0.0788,0.1469,0.4042,1.570796,0.9850,NOMINAL,1.8655,0.1575,0.0300,0
1781044867.1892,63.5058,0.5852,1.2522,63.5277,0.5999,1.2000,0.0264,0.1469,0.4042,1.570796,0.9600,NOMINAL,1.8933,0.1173,0.0300,0
1781044867.2383,63.5384,0.5656,1.2031,63.6007,0.6000,1.2000,0.0712,0.1469,0.4042,1.570796,1.0000,NOMINAL,1.4125,0.1624,0.0300,0
1781044867.2884,63.7021,0.5677,1.1660,63.6756,0.5999,1.2000,0.0418,0.1469,0.4042,1.570796,0.9950,NOMINAL,1.2095,0.0662,0.0300,0
1781044867.3383,63.7483,0.4261,1.1725,63.7507,0.5997,1.2000,0.1736,0.1469,0.4042,1.570796,0.9500,NOMINAL,8.8463,0.1437,0.0300,0
1781044867.3884,63.7581,0.5957,1.1412,63.8256,0.5994,1.2000,0.0676,0.1469,0.4042,1.570796,0.9500,NOMINAL,3.4277,0.1630,0.0300,0
1781044867.4385,63.8979,0.6330,1.1451,63.9008,0.5988,1.2000,0.0343,0.1469,0.4042,1.570796,1.0000,NOMINAL,2.2098,0.1441,0.0300,0
1781044867.4885,63.9526,0.6089,1.2185,63.9758,0.5981,1.2000,0.0257,0.1469,0.4042,1.570796,1.0000,NOMINAL,0.3981,0.1321,0.0300,0
1781044867.5385,64.0723,0.7124,1.2701,64.0510,0.5972,1.2000,0.1171,0.1469,0.4042,1.570796,1.0000,NOMINAL,6.8865,0.1995,0.0300,0
1781044867.5890,64.1701,0.6071,1.1806,64.1258,0.5962,1.2000,0.0455,0.1469,0.4042,1.570796,1.0000,NOMINAL,0.8112,0.0885,0.0300,0
1781044867.6385,64.2134,0.7052,1.2017,64.2009,0.5950,1.2000,0.1110,0.1469,0.4042,1.570796,1.0000,NOMINAL,3.4215,0.1991,0.0300,1
1781044867.6888,64.2960,0.6305,1.1838,64.2759,0.5936,1.2000,0.0421,0.1469,0.4042,1.570796,1.0000,NOMINAL,0.6563,0.1239,0.0300,1
1781044867.7384,64.2204,0.5677,1.2053,64.3510,0.5920,1.2000,0.1328,0.1469,0.4042,1.570796,1.0000,NOMINAL,4.9165,0.2368,0.0300,1
1781044867.7886,64.3520,0.5546,1.2588,64.4256,0.5903,1.2000,0.0818,0.1469,0.4042,1.570796,1.0000,NOMINAL,4.0225,0.1666,0.0300,1
1781044867.8384,64.4945,0.5289,1.1624,64.5006,0.5885,1.2000,0.0599,0.1469,0.4042,1.570796,0.9550,NOMINAL,1.8830,0.1158,0.0300,1
1781044867.8883,64.5345,0.5994,1.1885,64.5757,0.5864,1.2000,0.0432,0.1469,0.4042,1.570796,0.9700,NOMINAL,0.6012,0.1610,0.0300,1
1781044867.9383,64.6548,0.5458,1.1953,64.6507,0.5842,1.2000,0.0387,0.1469,0.4042,1.570796,0.9600,NOMINAL,0.4295,0.1185,0.0300,1
1781044867.9889,64.6685,0.6215,1.2191,64.7256,0.5819,1.2000,0.0696,0.1469,0.4042,1.570796,0.9600,NOMINAL,1.5722,0.1974,0.0300,1
1781044868.0385,64.7209,0.6001,1.2511,64.8008,0.5794,1.2000,0.0826,0.1469,0.4042,1.570796,0.9300,NOMINAL,3.5231,0.2289,0.0300,1
1781044868.0885,64.9307,0.5798,1.2044,64.8757,0.5767,1.2000,0.0551,0.1469,0.4042,1.570796,1.0000,NOMINAL,0.8561,0.0973,0.0300,1
1781044868.1384,64.9391,0.6346,1.2158,64.9507,0.5739,1.2000,0.0619,0.1469,0.4042,1.570796,0.9550,NOMINAL,1.2196,0.2037,0.0300,1
1781044868.1884,65.0523,0.5860,1.1856,65.0257,0.5708,1.2000,0.0306,0.1469,0.4042,1.570796,0.9550,NOMINAL,0.3899,0.1386,0.0300,1
1781044868.2384,65.1395,0.5685,1.2040,65.1007,0.5677,1.2000,0.0388,0.1469,0.4042,1.570796,0.9900,NOMINAL,0.4285,0.1432,0.0300,1
1781044868.2884,65.2262,0.5743,1.2063,65.1756,0.5644,1.2000,0.0515,0.1469,0.4042,1.570796,1.0000,NOMINAL,0.7615,0.1318,0.0300,1
1781044868.3383,65.2881,0.5551,1.2490,65.2507,0.5609,1.2000,0.0378,0.1469,0.4042,1.570796,1.0000,NOMINAL,1.8995,0.1610,0.0300,1
1781044868.3884,65.2244,0.5758,1.2318,65.3256,0.5573,1.2000,0.1029,0.1469,0.4042,1.570796,1.0000,NOMINAL,3.5690,0.2944,0.0300,1
1781044868.4384,65.4481,0.4993,1.2007,65.4006,0.5535,1.2000,0.0720,0.1469,0.4042,1.570796,0.9700,NOMINAL,1.4418,0.1637,0.0300,1
1781044868.4885,65.4092,0.5914,1.2694,65.4756,0.5496,1.2000,0.0785,0.1469,0.4042,1.570796,0.9600,NOMINAL,4.7238,0.2935,0.0300,1
1781044868.5384,65.5470,0.5513,1.2185,65.5506,0.5455,1.2000,0.0069,0.1469,0.4042,1.570796,1.0000,NOMINAL,0.2264,0.2527,0.0300,1
1781044868.5884,65.6218,0.5455,1.1830,65.6256,0.5412,1.2000,0.0057,0.1469,0.4042,1.570796,1.0000,NOMINAL,0.1903,0.2489,0.0300,1
1781044868.6382,65.6046,0.5389,1.1491,65.7006,0.5368,1.2000,0.0960,0.1469,0.4042,1.570796,0.9800,NOMINAL,4.1828,0.3713,0.0300,1
1781044868.6884,65.8814,0.6079,1.1738,65.7756,0.5323,1.2000,0.1301,0.1469,0.4042,1.570796,1.0000,NOMINAL,5.1302,0.2146,0.0300,1
1781044868.7384,65.8365,0.5807,1.1890,65.8508,0.5276,1.2000,0.0550,0.1469,0.4042,1.570796,1.0000,NOMINAL,0.9161,0.3383,0.0300,1
1781044868.7891,65.8986,0.5367,1.1962,65.9256,0.5228,1.2000,0.0303,0.1469,0.4042,1.570796,1.0000,NOMINAL,0.2650,0.3376,0.0300,1
1781044868.8382,65.9338,0.5039,1.0950,66.0006,0.5178,1.2000,0.0683,0.1469,0.4042,1.570796,0.3000,DEGRADED,8.1873,0.4085,1.1793,1
1781044868.8885,66.1756,0.5758,1.1215,66.0757,0.5127,1.2000,0.1182,0.1469,0.4042,1.570796,0.3000,DEGRADED,7.7307,0.2714,1.1793,1
1781044868.9383,66.0841,0.4806,1.2677,66.1505,0.5074,1.2000,0.0716,0.1469,0.4042,1.570796,0.3000,DEGRADED,4.2925,0.4460,1.1793,1
1781044868.9884,66.2269,0.4570,1.2334,66.2257,0.5020,1.2000,0.0450,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.2610,0.3787,1.1793,1
1781044869.0385,66.2101,0.4629,1.2384,66.3006,0.4965,1.2000,0.0965,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.5088,0.5118,1.1793,1
1781044869.0884,66.3571,0.4732,1.0587,66.3755,0.4908,1.2000,0.0255,0.1469,0.4042,1.570796,0.3000,DEGRADED,12.6531,0.4438,1.1793,1
1781044869.1385,66.4711,0.5631,1.2324,66.4507,0.4849,1.2000,0.0807,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.4667,0.1085,1.1793,1
1781044869.1885,66.5356,0.4810,1.1680,66.5256,0.4790,1.2000,0.0102,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.6673,0.0600,1.1793,1
1781044869.2384,66.6334,0.5128,1.2368,66.6006,0.4729,1.2000,0.0516,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.5869,0.0846,1.1793,1
1781044869.2884,66.6920,0.5153,1.1966,66.6757,0.4667,1.2000,0.0513,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.7377,0.0873,1.1793,1
1781044869.3384,66.7708,0.4426,1.2612,66.7507,0.4603,1.2000,0.0268,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.5415,0.0451,1.1793,1
1781044869.3884,66.9942,0.4094,1.2134,66.8257,0.4538,1.2000,0.1743,0.1469,0.4042,1.570796,0.3000,DEGRADED,8.5478,0.2077,1.1793,1
1781044869.4383,66.8523,0.5166,1.1274,66.9006,0.4472,1.2000,0.0846,0.1469,0.4042,1.570796,0.3000,DEGRADED,5.2769,0.0912,1.1793,1
1781044869.4884,66.9544,0.3031,1.1847,66.9758,0.4405,1.2000,0.1391,0.1469,0.4042,1.570796,0.3000,DEGRADED,5.5201,0.1232,1.1793,1
1781044869.5383,67.0762,0.4546,1.1199,67.0509,0.4336,1.2000,0.0329,0.1469,0.4042,1.570796,0.3000,DEGRADED,4.3136,0.0471,1.1793,1
1781044869.5885,67.1330,0.5491,1.1164,67.1257,0.4267,1.2000,0.1226,0.1469,0.4042,1.570796,0.3000,DEGRADED,8.5460,0.1382,1.1793,1
1781044869.6383,67.2121,0.3910,1.1872,67.2007,0.4196,1.2000,0.0308,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.3661,0.0132,1.1793,1
1781044869.6883,67.3181,0.3847,1.1658,67.2756,0.4124,1.2000,0.0507,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.4437,0.0417,1.1793,1
1781044869.7385,67.3386,0.3729,1.1788,67.3507,0.4051,1.2000,0.0344,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.6089,0.0450,1.1793,1
1781044869.7884,67.3563,0.3879,1.1971,67.4256,0.3977,1.2000,0.0700,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.3677,0.0925,1.1793,1
1781044869.8383,67.5180,0.4456,1.1528,67.5006,0.3901,1.2000,0.0582,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.3353,0.0782,1.1793,1
1781044869.8885,67.5887,0.3863,1.2158,67.5758,0.3824,1.2000,0.0134,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.2071,0.0372,1.1793,1
1781044869.9384,67.5882,0.3661,1.2158,67.6508,0.3747,1.2000,0.0632,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.2648,0.1388,1.1793,1
1781044869.9885,67.7748,0.3306,1.1833,67.7256,0.3668,1.2000,0.0611,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.2111,0.0330,1.1793,1
1781044870.0384,67.6418,0.3062,1.2176,67.8008,0.3589,1.2000,0.1674,0.1469,0.4042,1.570796,0.3000,DEGRADED,7.9819,0.2664,1.1793,1
1781044870.0885,67.8660,0.3380,1.1857,67.8756,0.3508,1.2000,0.0160,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.1984,0.1115,1.1793,1
1781044870.1383,67.9011,0.2625,1.1881,67.9508,0.3426,1.2000,0.0943,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.5595,0.1980,1.1793,1
1781044870.1885,67.9516,0.2886,1.1806,68.0256,0.3344,1.2000,0.0870,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.3374,0.2125,1.1793,1
1781044870.2384,68.1443,0.2656,1.2039,68.1008,0.3260,1.2000,0.0744,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.5489,0.1377,1.1793,1
1781044870.2884,68.0936,0.2769,1.1647,68.1757,0.3176,1.2000,0.0917,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.1154,0.2563,1.1793,1
1781044870.3385,68.2368,0.2732,1.2678,68.2507,0.3091,1.2000,0.0385,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.2872,0.2265,1.1793,1
1781044870.3883,68.3620,0.2749,1.2778,68.3256,0.3005,1.2000,0.0445,0.1469,0.4042,1.570796,0.3000,DEGRADED,4.3347,0.1770,1.1793,1
1781044870.4383,68.3487,0.3526,1.1290,68.4008,0.2917,1.2000,0.0801,0.1469,0.4042,1.570796,0.3000,DEGRADED,4.9349,0.3127,1.1793,1
1781044870.4883,68.4096,0.3256,1.2173,68.4756,0.2830,1.2000,0.0786,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.9019,0.3254,1.1793,1
1781044870.5384,68.5938,0.3022,1.1455,68.5507,0.2741,1.2000,0.0514,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.5914,0.2574,1.1793,1
1781044870.5885,68.6937,0.2295,1.1989,68.6257,0.2652,1.2000,0.0768,0.1469,0.4042,1.570796,0.3000,DEGRADED,1.6394,0.2363,1.1793,1
1781044870.6383,68.6999,0.2194,1.1237,68.7008,0.2562,1.2000,0.0368,0.1469,0.4042,1.570796,0.3000,DEGRADED,4.0149,0.3484,1.1793,1
1781044870.6885,68.7772,0.2702,1.2260,68.7756,0.2471,1.2000,0.0231,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.5722,0.3500,1.1793,1
1781044870.7383,68.8388,0.1945,1.1946,68.8509,0.2379,1.2000,0.0451,0.1469,0.4042,1.570796,0.3000,DEGRADED,0.5819,0.4108,1.1793,1
1781044870.7884,69.0054,0.2540,1.2090,68.9255,0.2288,1.2000,0.0838,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.0026,0.3242,1.1793,1
1781044870.8383,68.9693,0.3397,1.2017,69.0006,0.2195,1.2000,0.1242,0.1469,0.4042,1.570796,0.3000,DEGRADED,4.2858,0.4967,1.1793,1
1781044870.8885,69.0821,0.3032,1.2679,69.0756,0.2101,1.2000,0.0933,0.1469,0.4042,1.570796,0.3000,DEGRADED,5.2957,0.4602,1.1793,1
1781044870.9384,69.1336,0.1136,1.2247,69.1506,0.2007,1.2000,0.0888,0.1469,0.4042,1.570796,0.3000,DEGRADED,2.5724,0.5331,1.1793,1
1781044870.9886,69.3216,0.1651,1.1676,69.2255,0.1913,1.2000,0.0996,0.1469,0.4042,1.570796,0.3000,DEGRADED,3.4131,0.4217,1.1793,1
